T, time, time_on_pso, time_on_solver, status
2.855,0.137,0.075,0.062,0
2.872,0.399,0.075,0.324,-5
2.563,0.111,0.075,0.036,0
2.891,0.729,0.075,0.654,-5
2.066,0.118,0.075,0.043,0
2.625,0.112,0.075,0.037,0
2.441,0.273,0.075,0.198,-5
2.520,0.118,0.075,0.043,0
1.678,0.114,0.075,0.039,0
2.638,0.110,0.075,0.035,0
2.941,0.294,0.075,0.219,-5
2.590,0.101,0.075,0.026,0
2.416,0.101,0.075,0.026,0
2.157,0.107,0.075,0.032,0
2.729,0.133,0.104,0.029,0
1.325,0.108,0.076,0.032,0
1.967,0.093,0.075,0.018,0
2.850,0.096,0.077,0.019,0
2.478,0.116,0.075,0.041,0
2.370,0.106,0.077,0.029,0
1.826,0.112,0.076,0.036,0
2.666,0.176,0.075,0.101,-5
2.768,0.093,0.075,0.018,0
2.763,0.139,0.075,0.064,-5
2.396,0.103,0.075,0.028,0
1.813,0.105,0.075,0.030,0
1.750,0.114,0.075,0.039,0
1.892,0.107,0.076,0.031,0
2.768,0.107,0.075,0.032,0
2.521,0.107,0.077,0.030,0
2.386,0.106,0.075,0.031,0
2.161,0.217,0.075,0.142,0
2.807,0.107,0.075,0.032,0
2.060,0.095,0.074,0.021,0
2.321,0.235,0.075,0.160,0
2.298,0.095,0.075,0.020,0
2.887,0.242,0.075,0.167,-5
2.798,0.102,0.076,0.026,0
2.471,0.177,0.075,0.102,-5
1.912,0.102,0.076,0.026,0
2.388,0.100,0.075,0.025,0
2.383,0.102,0.075,0.027,0
2.689,0.150,0.075,0.075,-5
2.970,0.664,0.076,0.588,-5
2.753,0.102,0.076,0.026,0
2.628,0.103,0.077,0.026,0
2.585,0.208,0.075,0.133,-5
2.875,0.166,0.077,0.089,-5
2.927,0.624,0.076,0.548,-5
2.277,0.101,0.076,0.025,0
2.762,0.160,0.075,0.085,-5
2.818,0.106,0.077,0.029,0
2.865,0.106,0.075,0.031,0
2.677,0.108,0.076,0.032,0
2.606,0.097,0.075,0.022,0
2.574,0.103,0.075,0.028,0
1.126,0.108,0.076,0.032,0
2.550,0.174,0.075,0.099,-5
2.923,0.172,0.076,0.096,-5
2.791,0.104,0.076,0.028,0
2.780,0.107,0.079,0.028,0
2.640,0.100,0.075,0.025,0
2.610,0.170,0.076,0.094,-5
2.409,0.106,0.077,0.029,0
2.685,0.098,0.075,0.023,0
2.202,0.104,0.075,0.029,0
2.528,0.205,0.075,0.130,0
2.906,0.703,0.076,0.627,-5
2.199,0.097,0.076,0.021,0
2.946,0.138,0.075,0.063,-5
2.209,0.174,0.077,0.097,-5
2.177,0.103,0.077,0.026,0
2.387,0.129,0.079,0.050,-5
2.626,0.101,0.075,0.026,0
2.663,0.112,0.075,0.037,0
2.674,0.100,0.076,0.024,0
2.857,0.104,0.075,0.029,0
2.545,0.104,0.075,0.029,0
2.937,0.102,0.075,0.027,0
2.372,0.101,0.076,0.025,0
2.828,0.102,0.076,0.026,0
2.464,0.191,0.078,0.113,-5
2.368,0.102,0.076,0.026,0
2.426,0.098,0.075,0.023,0
2.606,0.101,0.075,0.026,0
2.447,0.094,0.075,0.019,0
2.315,0.095,0.075,0.020,0
2.062,0.102,0.075,0.027,0
2.987,0.101,0.075,0.026,0
2.536,0.104,0.075,0.029,0
2.053,0.104,0.075,0.029,0
2.231,0.101,0.076,0.025,0
2.913,0.102,0.075,0.027,0
2.370,0.106,0.075,0.031,0
2.010,0.106,0.075,0.031,0
2.915,0.103,0.075,0.028,0
2.386,0.201,0.075,0.126,-5
2.589,0.101,0.075,0.026,0
1.380,0.107,0.075,0.032,0
2.708,0.169,0.075,0.094,-5
2.912,0.205,0.076,0.129,-5
2.913,0.238,0.075,0.163,-5
2.350,0.100,0.075,0.025,0
2.600,0.094,0.075,0.019,0
2.499,0.105,0.075,0.030,0
2.749,0.093,0.075,0.018,0
2.691,0.243,0.075,0.168,-5
2.587,0.111,0.076,0.035,0
2.467,0.105,0.075,0.030,0
2.503,0.111,0.075,0.036,0
2.956,0.112,0.075,0.037,0
2.271,0.106,0.075,0.031,0
2.601,0.107,0.075,0.032,0
2.246,0.102,0.075,0.027,0
2.788,0.096,0.075,0.021,0
2.927,0.109,0.075,0.034,0
1.830,0.096,0.075,0.021,0
2.284,0.102,0.075,0.027,0
2.678,0.144,0.076,0.068,0
2.773,0.106,0.076,0.030,0
2.629,0.105,0.076,0.029,0
2.799,0.097,0.075,0.022,0
2.115,0.406,0.077,0.329,-5
2.232,0.103,0.077,0.026,0
2.662,0.105,0.076,0.029,0
2.933,0.109,0.076,0.033,0
2.871,0.198,0.077,0.121,0
2.688,0.105,0.076,0.029,0
2.297,0.108,0.077,0.031,0
1.893,0.169,0.076,0.093,-5
2.579,0.115,0.077,0.038,0
2.753,0.110,0.075,0.035,0
2.177,0.103,0.075,0.028,0
2.642,0.256,0.075,0.181,0
2.725,0.108,0.076,0.032,0
3.005,0.106,0.077,0.029,0
2.544,0.106,0.075,0.031,0
2.452,0.168,0.075,0.093,0
2.208,0.102,0.079,0.023,0
2.698,0.213,0.076,0.137,-5
2.510,0.196,0.075,0.121,0
2.810,0.166,0.076,0.090,0
1.993,0.092,0.077,0.015,0
2.077,0.111,0.076,0.035,0
2.137,0.099,0.076,0.023,0
2.415,0.107,0.075,0.032,0
2.115,0.211,0.075,0.136,-5
2.535,0.106,0.076,0.030,0
2.531,0.109,0.076,0.033,0
2.271,0.106,0.075,0.031,0
2.672,0.108,0.077,0.031,0
2.842,0.094,0.076,0.018,0
2.962,0.642,0.075,0.567,-5
2.965,0.105,0.076,0.029,0
2.907,0.193,0.075,0.118,-5
2.926,0.682,0.075,0.607,-5
2.680,0.107,0.074,0.033,0
2.912,0.213,0.075,0.138,-5
2.866,0.114,0.076,0.038,0
3.052,0.106,0.075,0.031,0
2.636,0.140,0.075,0.065,-5
2.177,0.102,0.075,0.027,0
2.289,0.103,0.075,0.028,0
2.906,0.103,0.075,0.028,0
2.592,0.108,0.075,0.033,0
2.762,0.104,0.075,0.029,0
2.883,0.104,0.075,0.029,0
2.331,0.102,0.075,0.027,0
3.005,0.207,0.075,0.132,-5
2.097,0.103,0.075,0.028,0
2.257,0.103,0.075,0.028,0
2.310,0.095,0.074,0.021,0
2.689,0.101,0.075,0.026,0
2.391,0.139,0.075,0.064,0
2.562,0.122,0.094,0.028,0
2.740,0.098,0.075,0.023,0
2.369,0.117,0.075,0.042,0
3.109,0.100,0.077,0.023,0
2.554,0.094,0.075,0.019,0
2.501,0.101,0.075,0.026,0
2.559,0.108,0.079,0.029,0
2.369,0.101,0.076,0.025,0
2.804,0.107,0.076,0.031,0
1.748,0.106,0.075,0.031,0
2.958,0.221,0.076,0.145,-5
2.114,0.104,0.076,0.028,0
2.275,0.097,0.076,0.021,0
2.348,0.107,0.075,0.032,0
2.157,0.170,0.075,0.095,-5
2.859,0.211,0.076,0.135,-5
2.327,0.117,0.076,0.041,0
2.256,0.101,0.076,0.025,0
2.508,0.100,0.075,0.025,0
2.764,0.099,0.075,0.024,0
1.681,0.115,0.075,0.040,0
2.534,0.193,0.077,0.116,-5
2.346,0.103,0.081,0.022,0
2.819,0.207,0.075,0.132,-5
2.806,0.259,0.076,0.183,0
2.088,0.099,0.076,0.023,0
2.751,0.105,0.077,0.028,0
1.430,0.106,0.076,0.030,0
2.669,0.106,0.076,0.030,0
2.968,0.178,0.076,0.102,-5
2.774,0.133,0.076,0.057,-5
2.741,0.099,0.075,0.024,0
2.092,0.098,0.075,0.023,0
2.448,0.111,0.075,0.036,0
2.344,0.103,0.075,0.028,0
2.518,0.100,0.076,0.024,0
2.529,0.107,0.075,0.032,0
2.408,0.094,0.076,0.018,0
2.628,0.100,0.076,0.024,0
2.731,0.133,0.075,0.058,-5
2.039,0.097,0.075,0.022,0
2.143,0.104,0.075,0.029,0
2.047,0.166,0.075,0.091,-5
2.242,0.107,0.076,0.031,0
2.439,0.104,0.076,0.028,0
2.371,0.100,0.076,0.024,0
2.972,0.345,0.075,0.270,-5
2.801,0.139,0.077,0.062,-5
2.824,0.167,0.076,0.091,-5
2.725,0.104,0.077,0.027,0
2.301,0.232,0.077,0.155,0
2.705,0.105,0.077,0.028,0
2.718,0.102,0.077,0.025,0
1.959,0.101,0.080,0.021,0
2.397,0.110,0.076,0.034,0
2.595,0.106,0.076,0.030,0
2.566,0.098,0.076,0.022,0
2.514,0.103,0.076,0.027,0
2.311,0.107,0.076,0.031,0
2.747,0.101,0.076,0.025,0
2.584,0.097,0.076,0.021,0
2.229,0.099,0.075,0.024,0
2.342,0.106,0.075,0.031,0
2.882,0.191,0.080,0.111,-5
2.364,0.099,0.075,0.024,0
2.815,0.422,0.075,0.347,-5
2.191,0.102,0.077,0.025,0
2.201,0.104,0.076,0.028,0
2.744,0.189,0.076,0.113,-5
2.885,0.109,0.077,0.032,0
2.780,0.250,0.075,0.175,-5
2.622,0.102,0.076,0.026,0
2.426,0.100,0.076,0.024,0
2.686,0.108,0.076,0.032,0
2.304,0.100,0.075,0.025,0
2.162,0.104,0.075,0.029,0
2.890,0.262,0.076,0.186,-5
2.430,0.111,0.076,0.035,0
2.851,0.114,0.076,0.038,0
2.659,0.112,0.076,0.036,0
2.366,0.102,0.075,0.027,0
1.381,0.099,0.075,0.024,0
2.736,0.102,0.076,0.026,0
2.760,0.104,0.075,0.029,0
2.812,0.153,0.075,0.078,0
2.302,0.099,0.076,0.023,0
2.645,0.136,0.075,0.061,-5
2.408,0.104,0.076,0.028,0
2.585,0.197,0.076,0.121,-5
2.885,0.696,0.076,0.620,-5
2.587,0.098,0.077,0.021,0
2.806,0.178,0.076,0.102,-5
2.674,0.098,0.077,0.021,0
2.834,0.103,0.075,0.028,0
1.900,0.100,0.075,0.025,0
2.310,0.102,0.075,0.027,0
2.259,0.109,0.075,0.034,0
2.279,0.107,0.080,0.027,0
2.530,0.115,0.076,0.039,0
2.171,0.099,0.076,0.023,0
2.165,0.112,0.075,0.037,0
2.240,0.104,0.075,0.029,0
2.948,0.225,0.075,0.150,-5
2.393,0.118,0.076,0.042,0
2.952,0.689,0.076,0.613,-5
2.042,0.093,0.076,0.017,0
2.371,0.126,0.075,0.051,0
2.489,0.104,0.076,0.028,0
2.403,0.106,0.079,0.027,0
2.568,0.105,0.076,0.029,0
2.848,0.182,0.077,0.105,-5
2.222,0.202,0.076,0.126,0
2.880,0.148,0.076,0.072,-5
3.119,0.260,0.076,0.184,-5
2.672,0.181,0.076,0.105,-5
2.823,0.116,0.076,0.040,0
2.384,0.108,0.076,0.032,0
2.589,0.147,0.076,0.071,0
2.584,0.098,0.076,0.022,0
2.510,0.107,0.076,0.031,0
2.906,0.120,0.076,0.044,0
2.400,0.107,0.077,0.030,0
1.976,0.100,0.076,0.024,0
2.764,0.285,0.076,0.209,-5
2.719,0.120,0.076,0.044,0
2.006,0.102,0.076,0.026,0
2.874,0.132,0.076,0.056,0
2.102,0.107,0.077,0.030,0
2.380,0.102,0.076,0.026,0
2.177,0.115,0.076,0.039,0
2.747,0.116,0.076,0.040,0
2.253,0.110,0.076,0.034,0
2.892,0.678,0.076,0.602,-5
2.286,0.105,0.077,0.028,0
2.477,0.106,0.075,0.031,0
2.261,0.096,0.076,0.020,0
2.446,0.094,0.076,0.018,0
2.854,0.176,0.076,0.100,-5
2.311,0.096,0.076,0.020,0
2.353,0.104,0.075,0.029,0
2.264,0.103,0.075,0.028,0
2.499,0.235,0.075,0.160,-5
2.319,0.116,0.076,0.040,0
2.671,0.115,0.076,0.039,0
1.547,0.103,0.076,0.027,0
2.749,0.133,0.076,0.057,-5
2.321,0.098,0.076,0.022,0
2.553,0.197,0.076,0.121,0
2.218,0.100,0.076,0.024,0
2.837,0.111,0.075,0.036,0
2.201,0.174,0.076,0.098,-5
2.793,0.223,0.076,0.147,0
2.530,0.110,0.077,0.033,0
3.052,0.109,0.076,0.033,0
2.420,0.103,0.076,0.027,0
2.458,0.108,0.075,0.033,0
2.524,0.102,0.075,0.027,0
2.352,0.102,0.076,0.026,0
2.264,0.100,0.076,0.024,0
2.495,0.101,0.075,0.026,0
2.341,0.100,0.075,0.025,0
2.543,0.100,0.076,0.024,0
2.448,0.102,0.075,0.027,0
2.851,0.099,0.075,0.024,0
1.997,0.105,0.076,0.029,0
2.977,0.261,0.076,0.185,-5
2.150,0.103,0.076,0.027,0
2.605,0.155,0.077,0.078,-5
2.617,0.192,0.077,0.115,0
2.646,0.095,0.076,0.019,0
2.815,0.105,0.075,0.030,0
2.715,0.104,0.076,0.028,0
2.978,0.103,0.075,0.028,0
2.801,0.105,0.076,0.029,0
3.084,0.103,0.076,0.027,0
2.309,0.108,0.076,0.032,0
1.738,0.107,0.076,0.031,0
2.784,0.177,0.076,0.101,-5
2.669,0.102,0.077,0.025,0
1.946,0.179,0.076,0.103,-5
2.612,0.161,0.076,0.085,0
1.677,0.104,0.077,0.027,0
2.085,0.100,0.076,0.024,0
2.436,0.182,0.075,0.107,0
2.859,0.152,0.077,0.075,-5
2.636,0.100,0.077,0.023,0
2.013,0.097,0.076,0.021,0
2.845,0.132,0.075,0.057,-5
2.003,0.094,0.076,0.018,0
2.640,0.108,0.075,0.033,0
2.815,0.571,0.076,0.495,-5
2.265,0.112,0.077,0.035,0
2.887,0.150,0.078,0.072,-5
2.185,0.181,0.077,0.104,0
2.941,0.165,0.078,0.087,-5
2.191,0.154,0.077,0.077,0
2.884,0.103,0.076,0.027,0
2.880,0.110,0.076,0.034,0
2.864,0.343,0.076,0.267,-5
3.040,0.114,0.077,0.037,0
2.295,0.109,0.077,0.032,0
2.915,0.204,0.076,0.128,0
2.013,0.118,0.091,0.027,0
2.163,0.095,0.076,0.019,0
1.526,0.114,0.075,0.039,0
2.699,0.153,0.076,0.077,-5
2.762,0.104,0.076,0.028,0
2.248,0.106,0.076,0.030,0
2.241,0.104,0.076,0.028,0
2.273,0.109,0.076,0.033,0
2.482,0.109,0.076,0.033,0
2.696,0.103,0.076,0.027,0
2.806,0.207,0.075,0.132,0
2.300,0.105,0.077,0.028,0
2.801,0.095,0.075,0.020,0
2.842,0.101,0.075,0.026,0
2.896,0.106,0.075,0.031,0
2.594,0.223,0.076,0.147,-5
2.290,0.097,0.077,0.020,0
2.223,0.101,0.076,0.025,0
2.735,0.143,0.076,0.067,-5
1.848,0.104,0.076,0.028,0
2.364,0.106,0.076,0.030,0
2.733,0.145,0.076,0.069,-5
2.754,0.105,0.077,0.028,0
2.628,0.097,0.077,0.020,0
2.154,0.098,0.075,0.023,0
2.719,0.105,0.076,0.029,0
2.101,0.099,0.075,0.024,0
1.740,0.093,0.075,0.018,0
1.771,0.107,0.076,0.031,0
2.614,0.095,0.076,0.019,0
2.637,0.182,0.076,0.106,0
2.806,0.197,0.077,0.120,-5
2.077,0.112,0.076,0.036,0
2.633,0.108,0.075,0.033,0
2.834,0.096,0.076,0.020,0
2.830,0.103,0.076,0.027,0
2.683,0.192,0.075,0.117,-5
2.693,0.184,0.076,0.108,-5
2.473,0.199,0.076,0.123,0
2.281,0.104,0.077,0.027,0
1.585,0.105,0.076,0.029,0
2.914,0.145,0.076,0.069,-5
2.237,0.097,0.076,0.021,0
2.671,0.104,0.076,0.028,0
2.736,0.104,0.076,0.028,0
2.897,0.394,0.076,0.318,-5
2.292,0.104,0.076,0.028,0
2.519,0.185,0.076,0.109,0
2.594,0.184,0.076,0.108,-5
2.298,0.097,0.077,0.020,0
2.149,0.248,0.101,0.147,-5
2.402,0.095,0.076,0.019,0
2.402,0.099,0.076,0.023,0
2.025,0.104,0.076,0.028,0
2.512,0.121,0.076,0.045,0
2.399,0.102,0.076,0.026,0
2.861,0.153,0.076,0.077,-5
1.983,0.102,0.077,0.025,0
2.497,0.108,0.076,0.032,0
2.460,0.104,0.076,0.028,0
2.424,0.108,0.075,0.033,0
1.776,0.096,0.076,0.020,0
2.466,0.106,0.075,0.031,0
2.410,0.102,0.075,0.027,0
2.874,0.208,0.076,0.132,-5
2.861,0.105,0.076,0.029,0
1.786,0.110,0.075,0.035,0
2.258,0.106,0.076,0.030,0
2.151,0.106,0.076,0.030,0
2.665,0.105,0.076,0.029,0
2.664,0.096,0.076,0.020,0
1.732,0.103,0.075,0.028,0
2.724,0.230,0.075,0.155,-5
2.534,0.101,0.075,0.026,0
2.759,0.232,0.077,0.155,-5
2.888,0.102,0.080,0.022,0
2.385,0.095,0.075,0.020,0
2.037,0.093,0.075,0.018,0
2.886,0.117,0.075,0.042,0
2.808,0.105,0.076,0.029,0
2.675,0.103,0.076,0.027,0
1.357,0.099,0.076,0.023,0
2.623,0.107,0.076,0.031,0
2.446,0.098,0.076,0.022,0
2.097,0.109,0.076,0.033,0
2.170,0.108,0.080,0.028,0
2.399,0.106,0.076,0.030,0
2.044,0.105,0.076,0.029,0
2.460,0.107,0.076,0.031,0
2.479,0.104,0.076,0.028,0
1.673,0.106,0.076,0.030,0
2.350,0.108,0.076,0.032,0
2.851,0.096,0.076,0.020,0
2.379,0.095,0.075,0.020,0
2.258,0.116,0.075,0.041,0
2.757,0.546,0.076,0.470,-5
2.014,0.108,0.077,0.031,0
2.493,0.102,0.077,0.025,0
2.532,0.109,0.076,0.033,0
2.453,0.105,0.076,0.029,0
2.587,0.215,0.079,0.136,-5
2.479,0.106,0.077,0.029,0
2.008,0.104,0.076,0.028,0
2.604,0.105,0.076,0.029,0
1.805,0.096,0.076,0.020,0
2.097,0.100,0.076,0.024,0
1.867,0.100,0.076,0.024,0
2.711,0.095,0.076,0.019,0
2.835,0.105,0.076,0.029,0
2.561,0.381,0.077,0.304,-5
2.887,0.099,0.076,0.023,0
2.207,0.111,0.076,0.035,0
2.782,0.200,0.076,0.124,-5
2.453,0.133,0.076,0.057,-5
2.867,0.644,0.077,0.567,-5
2.406,0.111,0.076,0.035,0
1.899,0.108,0.076,0.032,0
2.289,0.098,0.076,0.022,0
1.939,0.100,0.075,0.025,0
2.338,0.103,0.076,0.027,0
2.933,0.122,0.081,0.041,-5
2.698,0.106,0.077,0.029,0
2.283,0.099,0.076,0.023,0
2.732,0.106,0.075,0.031,0
2.607,0.105,0.076,0.029,0
2.708,0.241,0.076,0.165,-5
2.935,0.106,0.077,0.029,0
2.792,0.103,0.076,0.027,0
2.923,0.132,0.076,0.056,-5
2.581,0.103,0.077,0.026,0
2.502,0.230,0.076,0.154,-5
2.688,0.108,0.077,0.031,0
2.590,0.105,0.077,0.028,0
2.791,0.143,0.076,0.067,-5
2.372,0.100,0.077,0.023,0
2.267,0.125,0.077,0.048,-5
2.768,0.109,0.078,0.031,0
2.506,0.118,0.077,0.041,0
2.642,0.098,0.076,0.022,0
2.705,0.107,0.076,0.031,0
2.133,0.095,0.076,0.019,0
1.490,0.102,0.076,0.026,0
2.096,0.257,0.076,0.181,-5
2.273,0.136,0.077,0.059,-5
2.467,0.106,0.078,0.028,0
2.365,0.106,0.076,0.030,0
2.379,0.106,0.076,0.030,0
2.708,0.219,0.076,0.143,-5
2.639,0.229,0.077,0.152,-5
3.045,0.133,0.077,0.056,0
1.937,0.182,0.077,0.105,-5
2.172,0.105,0.080,0.025,0
2.799,0.117,0.076,0.041,0
2.335,0.100,0.076,0.024,0
2.408,0.097,0.076,0.021,0
2.739,0.108,0.076,0.032,0
2.864,0.208,0.076,0.132,0
2.827,0.104,0.077,0.027,0
2.313,0.094,0.076,0.018,0
2.792,0.107,0.075,0.032,0
2.400,0.145,0.079,0.066,0
2.206,0.133,0.077,0.056,-5
2.595,0.106,0.077,0.029,0
2.866,0.163,0.076,0.087,-5
2.283,0.115,0.077,0.038,0
2.078,0.096,0.077,0.019,0
2.430,0.100,0.076,0.024,0
2.577,0.099,0.076,0.023,0
2.416,0.148,0.076,0.072,-5
2.121,0.108,0.076,0.032,0
2.663,0.486,0.077,0.409,-5
2.692,0.109,0.079,0.030,0
2.186,0.104,0.076,0.028,0
2.551,0.162,0.076,0.086,-5
2.130,0.104,0.080,0.024,0
2.818,0.143,0.077,0.066,-5
1.887,0.099,0.077,0.022,0
2.787,0.108,0.076,0.032,0
2.513,0.101,0.076,0.025,0
2.843,0.107,0.077,0.030,0
2.218,0.177,0.076,0.101,0
2.565,0.152,0.077,0.075,-5
2.856,0.230,0.079,0.151,-5
2.876,0.098,0.077,0.021,0
2.562,0.095,0.076,0.019,0
3.007,0.111,0.076,0.035,0
2.283,0.103,0.077,0.026,0
2.162,0.106,0.076,0.030,0
2.161,0.104,0.076,0.028,0
2.546,0.101,0.076,0.025,0
2.305,0.100,0.076,0.024,0
2.797,0.102,0.080,0.022,0
2.655,0.110,0.076,0.034,0
1.735,0.112,0.076,0.036,0
2.715,0.106,0.076,0.030,0
2.567,0.191,0.077,0.114,-5
2.279,0.099,0.077,0.022,0
1.957,0.100,0.076,0.024,0
2.944,0.204,0.076,0.128,0
2.569,0.111,0.080,0.031,0
2.354,0.106,0.076,0.030,0
2.707,0.104,0.076,0.028,0
2.590,0.097,0.076,0.021,0
2.029,0.170,0.076,0.094,0
2.926,0.137,0.077,0.060,-5
2.524,0.094,0.076,0.018,0
2.942,0.237,0.076,0.161,-5
2.660,0.173,0.080,0.093,-5
2.378,0.107,0.077,0.030,0
2.862,0.561,0.075,0.486,-5
2.537,0.115,0.078,0.037,0
2.017,0.104,0.078,0.026,0
2.962,0.116,0.079,0.037,0
2.401,0.101,0.080,0.021,0
2.430,0.144,0.078,0.066,-5
2.514,0.108,0.078,0.030,0
2.265,0.106,0.078,0.028,0
2.679,0.249,0.078,0.171,-5
2.018,0.119,0.078,0.041,0
1.645,0.114,0.087,0.027,0
2.851,0.702,0.078,0.624,-5
2.068,0.103,0.077,0.026,0
2.907,0.197,0.078,0.119,-5
2.612,0.103,0.079,0.024,0
2.907,0.248,0.080,0.168,0
2.469,0.101,0.076,0.025,0
2.264,0.298,0.077,0.221,-5
2.530,0.101,0.077,0.024,0
2.678,0.106,0.077,0.029,0
2.261,0.106,0.077,0.029,0
2.456,0.102,0.076,0.026,0
2.850,0.100,0.077,0.023,0
2.537,0.160,0.076,0.084,-5
2.137,0.103,0.077,0.026,0
2.868,0.154,0.077,0.077,-5
2.398,0.095,0.076,0.019,0
2.046,0.226,0.076,0.150,0
2.646,0.110,0.077,0.033,0
2.131,0.098,0.077,0.021,0
2.460,0.096,0.076,0.020,0
2.320,0.102,0.076,0.026,0
2.698,0.100,0.076,0.024,0
2.184,0.104,0.076,0.028,0
2.501,0.096,0.076,0.020,0
2.651,0.103,0.076,0.027,0
2.494,0.107,0.076,0.031,0
2.382,0.108,0.076,0.032,0
2.539,0.230,0.078,0.152,-5
3.021,0.101,0.078,0.023,0
2.535,0.102,0.079,0.023,0
1.765,0.229,0.077,0.152,-5
2.234,0.100,0.077,0.023,0
2.790,0.106,0.078,0.028,0
2.510,0.105,0.075,0.030,0
2.081,0.107,0.076,0.031,0
2.606,0.182,0.077,0.105,-5
2.471,0.109,0.076,0.033,0
2.398,0.107,0.076,0.031,0
3.010,0.262,0.077,0.185,-5
2.370,0.110,0.077,0.033,0
2.696,0.175,0.077,0.098,-5
2.295,0.105,0.077,0.028,0
2.796,0.427,0.077,0.350,-5
2.782,0.190,0.077,0.113,-5
2.654,0.165,0.075,0.090,-5
1.961,0.110,0.075,0.035,0
2.931,0.169,0.075,0.094,-5
2.336,0.093,0.076,0.017,0
1.881,0.097,0.076,0.021,0
2.957,0.097,0.076,0.021,0
2.191,0.108,0.075,0.033,0
2.658,0.101,0.075,0.026,0
1.369,0.115,0.075,0.040,0
2.278,0.093,0.075,0.018,0
2.672,0.400,0.075,0.325,-5
1.565,0.104,0.076,0.028,0
2.224,0.099,0.075,0.024,0
1.884,0.202,0.075,0.127,0
2.995,0.158,0.075,0.083,-5
2.699,0.158,0.077,0.081,-5
2.538,0.103,0.076,0.027,0
2.848,0.100,0.076,0.024,0
2.890,0.112,0.076,0.036,0
2.775,0.098,0.075,0.023,0
3.062,0.112,0.075,0.037,0
2.443,0.097,0.075,0.022,0
1.537,0.102,0.075,0.027,0
2.553,0.199,0.075,0.124,0
2.437,0.095,0.076,0.019,0
2.614,0.098,0.075,0.023,0
2.459,0.215,0.075,0.140,0
2.566,0.128,0.076,0.052,-5
2.563,0.105,0.075,0.030,0
2.187,0.102,0.075,0.027,0
2.359,0.103,0.075,0.028,0
2.587,0.102,0.075,0.027,0
2.649,0.106,0.075,0.031,0
2.827,0.099,0.075,0.024,0
2.456,0.181,0.075,0.106,-5
2.442,0.101,0.076,0.025,0
2.123,0.112,0.075,0.037,0
2.317,0.100,0.075,0.025,0
2.163,0.102,0.075,0.027,0
1.865,0.256,0.075,0.181,-5
2.732,0.127,0.076,0.051,-5
2.581,0.100,0.076,0.024,0
2.274,0.104,0.076,0.028,0
2.988,0.107,0.075,0.032,0
2.754,0.104,0.075,0.029,0
2.238,0.101,0.075,0.026,0
2.917,0.189,0.075,0.114,0
2.244,0.191,0.075,0.116,0
2.053,0.096,0.075,0.021,0
2.398,0.103,0.075,0.028,0
2.117,0.101,0.075,0.026,0
2.521,0.107,0.074,0.033,0
2.598,0.102,0.075,0.027,0
2.737,0.173,0.075,0.098,-5
1.650,0.102,0.075,0.027,0
2.500,0.193,0.075,0.118,-5
2.772,0.177,0.075,0.102,0
2.564,0.184,0.075,0.109,-5
2.258,0.135,0.075,0.060,-5
2.805,0.106,0.076,0.030,0
2.359,0.102,0.075,0.027,0
2.946,0.107,0.075,0.032,0
2.233,0.185,0.075,0.110,-5
2.924,0.144,0.075,0.069,-5
2.762,0.146,0.075,0.071,-5
1.703,0.114,0.075,0.039,0
3.050,0.115,0.076,0.039,0
2.030,0.107,0.077,0.030,0
2.615,0.109,0.076,0.033,0
3.065,0.224,0.076,0.148,-5
2.622,0.107,0.075,0.032,0
2.709,0.243,0.076,0.167,-5
2.678,0.099,0.076,0.023,0
2.123,0.102,0.076,0.026,0
2.387,0.185,0.076,0.109,0
2.397,0.159,0.075,0.084,0
2.698,0.100,0.075,0.025,0
2.440,0.185,0.075,0.110,-5
2.575,0.102,0.075,0.027,0
2.223,0.215,0.075,0.140,0
2.981,0.106,0.075,0.031,0
2.760,0.102,0.076,0.026,0
2.849,0.206,0.075,0.131,-5
2.474,0.102,0.076,0.026,0
2.968,0.231,0.076,0.155,0
2.228,0.100,0.076,0.024,0
1.826,0.104,0.075,0.029,0
2.865,0.105,0.076,0.029,0
2.627,0.109,0.075,0.034,0
2.682,0.099,0.075,0.024,0
2.428,0.213,0.075,0.138,-5
1.511,0.096,0.076,0.020,0
2.680,0.107,0.075,0.032,0
1.861,0.102,0.075,0.027,0
2.211,0.094,0.075,0.019,0
2.627,0.224,0.075,0.149,-5
2.367,0.103,0.076,0.027,0
1.914,0.105,0.075,0.030,0
2.822,0.146,0.075,0.071,-5
2.207,0.175,0.076,0.099,-5
2.328,0.105,0.076,0.029,0
2.715,0.293,0.075,0.218,0
2.493,0.101,0.075,0.026,0
2.212,0.102,0.075,0.027,0
2.922,0.098,0.075,0.023,0
2.710,0.100,0.075,0.025,0
3.104,0.248,0.075,0.173,0
1.834,0.203,0.076,0.127,-5
2.465,0.116,0.075,0.041,0
1.474,0.104,0.075,0.029,0
2.912,0.202,0.075,0.127,0
2.811,0.103,0.076,0.027,0
1.617,0.102,0.075,0.027,0
2.740,0.104,0.076,0.028,0
2.235,0.107,0.075,0.032,0
2.400,0.100,0.075,0.025,0
2.936,0.631,0.075,0.556,-5
2.608,0.107,0.076,0.031,0
2.751,0.098,0.075,0.023,0
2.518,0.099,0.075,0.024,0
2.887,0.206,0.075,0.131,-5
2.430,0.103,0.076,0.027,0
2.352,0.207,0.075,0.132,-5
2.339,0.104,0.076,0.028,0
2.348,0.139,0.075,0.064,-5
2.819,0.097,0.075,0.022,0
2.657,0.106,0.075,0.031,0
