T, time, status
3.472,1.072,-5
2.970,0.117,0
3.171,0.194,-5
3.976,0.773,-5
3.496,0.089,0
4.081,0.849,-5
2.674,0.070,0
3.357,0.143,-5
3.137,0.311,0
2.763,0.075,0
3.664,0.791,-5
3.889,0.593,-5
3.724,0.098,-5
3.907,0.712,-5
2.710,0.076,0
3.508,0.063,0
3.207,0.766,-5
3.509,0.089,-5
3.307,0.750,-5
3.277,0.102,0
3.923,0.813,-5
2.953,0.075,0
3.690,0.606,-5
3.629,0.108,-5
3.497,0.070,0
2.622,0.108,-5
3.294,0.667,0
2.287,0.084,0
3.716,0.078,0
1.381,0.092,0
3.290,0.073,0
2.907,0.078,0
3.284,0.082,-5
4.242,0.886,-5
4.364,0.800,-5
3.999,0.071,0
3.009,0.795,-5
2.969,0.168,0
4.065,0.634,-5
3.259,0.094,0
3.409,0.169,-5
3.399,0.105,0
2.488,0.080,0
3.613,0.071,0
4.166,0.580,-5
2.436,0.077,0
4.196,0.094,0
3.930,0.652,-5
3.877,0.631,-5
3.252,0.064,0
2.681,0.278,0
3.819,0.084,0
3.720,0.317,0
3.426,0.133,-5
3.304,0.097,-5
3.523,0.125,0
2.483,0.069,0
4.264,0.640,-5
3.611,0.081,-5
3.331,0.841,-5
2.745,0.203,-5
3.292,0.825,-5
3.495,0.239,0
3.356,0.562,-5
4.093,0.745,-5
3.042,0.078,0
2.184,0.069,0
3.412,0.077,0
2.672,0.075,0
4.298,0.772,-5
3.235,0.515,-5
4.199,0.768,-5
3.089,0.083,0
4.512,0.828,-5
3.490,0.181,0
3.848,0.829,-5
2.915,0.084,-5
2.880,0.089,0
3.108,0.078,-5
3.370,0.114,0
3.525,0.148,0
3.541,0.128,0
3.229,0.755,-5
3.212,0.087,0
3.900,0.859,-5
3.164,0.925,-5
2.619,0.084,0
3.317,0.653,-5
3.646,0.076,-5
3.444,0.761,-5
3.753,0.649,-5
3.696,0.132,-5
3.758,0.646,-5
2.804,0.076,0
3.757,0.133,-5
4.172,0.076,0
2.886,0.226,-5
3.710,0.769,-5
2.761,0.071,0
2.630,0.065,0
3.864,0.693,-5
3.274,0.735,-5
3.450,0.138,0
3.851,0.812,-5
3.039,0.067,0
3.178,0.786,-5
4.381,0.682,-5
4.045,0.432,-5
3.995,0.766,-5
3.384,0.125,-5
4.152,0.788,-5
3.219,0.137,-5
2.931,0.080,0
3.000,0.090,0
3.310,0.249,-5
3.304,0.751,-5
3.526,0.704,-5
2.865,0.078,0
4.144,0.940,-5
3.406,0.338,-5
4.914,0.735,-5
3.524,0.860,-5
3.128,0.114,0
3.351,0.752,-5
3.506,0.746,-5
3.944,0.418,0
3.016,0.099,0
2.639,0.088,0
3.021,0.102,0
2.825,0.064,0
3.337,0.116,0
4.088,0.930,-5
3.738,0.774,-5
3.587,0.188,0
2.471,0.071,0
3.063,0.603,-5
2.783,0.089,0
3.056,0.091,0
4.271,0.752,-5
2.122,0.163,0
3.058,0.086,0
3.366,0.761,-5
2.914,0.092,0
3.059,0.953,-5
3.761,0.775,-5
3.016,0.787,-5
2.828,0.063,0
2.359,0.080,0
3.380,0.093,-5
3.303,0.755,-5
3.670,0.602,-5
2.960,0.074,0
3.121,0.268,0
3.516,0.131,0
3.129,0.667,-5
3.291,0.259,-5
3.253,0.073,0
3.781,0.096,0
4.036,0.662,-5
2.568,0.081,0
4.316,0.128,0
3.681,0.630,-5
3.532,0.202,0
3.615,0.721,-5
2.858,0.255,-5
3.216,0.149,-5
3.547,0.148,-5
3.665,0.287,-5
3.940,0.265,0
4.199,0.355,0
3.468,0.134,0
3.493,0.747,-5
3.196,0.219,0
3.136,0.087,-5
3.119,0.104,0
2.808,0.082,0
3.395,0.747,-5
3.420,0.650,-5
2.706,0.752,-5
3.484,0.864,-5
3.376,0.164,0
3.478,0.138,0
2.282,0.066,0
3.604,0.748,-5
3.580,0.565,0
3.805,0.687,-5
3.355,0.607,-5
3.648,0.088,-5
3.783,0.736,-5
3.877,0.846,-5
3.167,0.088,0
4.145,0.877,-5
2.582,0.107,0
3.168,0.078,0
3.487,0.217,0
2.937,0.080,0
4.028,0.094,0
3.300,0.785,-5
3.169,0.739,-5
3.483,0.148,0
2.927,0.064,0
3.269,0.089,-5
3.367,0.078,0
2.932,0.988,-5
2.817,0.205,-5
2.940,0.069,0
2.598,0.564,0
4.239,0.639,-5
2.709,0.077,0
3.062,0.716,-5
3.698,0.207,0
2.718,0.069,0
3.965,0.639,-5
2.738,0.084,0
3.674,0.807,-5
4.008,0.857,-5
3.716,0.898,-5
1.940,0.066,0
4.392,0.874,-5
3.560,0.571,-5
4.207,0.108,0
3.054,0.793,-5
3.467,0.064,0
3.963,0.672,-5
3.609,0.107,0
3.014,0.201,-5
2.070,0.077,0
2.548,0.074,0
3.973,0.089,-5
3.586,0.187,-5
2.684,0.086,0
3.045,0.197,0
4.216,0.181,0
3.227,0.182,0
3.310,0.083,0
3.508,0.087,-5
4.032,0.093,-5
3.211,0.137,-5
3.858,0.571,0
3.039,0.080,0
3.778,0.736,-5
3.406,0.071,0
4.214,0.772,-5
2.630,0.080,0
3.046,0.065,0
2.887,0.084,0
3.043,0.070,0
3.322,0.118,0
2.743,0.201,0
3.994,0.655,-5
3.277,0.136,-5
2.499,0.054,0
3.521,0.703,-5
3.929,0.079,-5
3.469,0.881,-5
3.459,0.566,-5
3.327,0.191,-5
2.187,0.117,-5
3.954,0.766,-5
2.655,0.078,0
3.557,0.188,0
3.276,0.777,-5
3.949,0.153,0
3.572,0.690,-5
3.383,0.074,0
3.390,0.800,-5
3.617,0.074,0
4.639,0.843,-5
3.108,0.794,-5
3.119,0.108,0
4.165,0.077,0
4.221,0.691,-5
2.884,0.073,0
3.372,0.778,-5
3.569,0.825,-5
4.119,0.793,-5
3.418,0.510,0
3.542,0.104,0
3.616,0.709,-5
3.542,0.895,-5
3.264,0.101,0
3.729,0.099,0
2.164,0.139,0
3.396,0.705,-5
3.852,0.767,-5
3.853,0.679,-5
3.639,0.701,-5
4.108,0.075,0
3.541,0.447,-5
3.673,0.725,-5
3.170,0.097,0
2.945,0.110,-5
3.605,0.096,0
3.937,0.668,-5
3.207,0.114,0
4.443,0.877,-5
3.518,0.233,-5
3.923,0.675,-5
3.277,0.752,-5
2.668,0.081,0
3.161,0.116,0
3.375,0.747,-5
4.234,0.081,-5
3.236,0.783,-5
3.538,0.788,-5
4.637,0.754,-5
4.524,0.817,-5
3.141,0.091,-5
2.854,0.601,-5
3.571,0.086,-5
2.360,0.072,0
3.526,0.490,-5
2.923,0.079,0
3.326,0.097,0
3.297,0.083,0
2.452,0.078,0
2.884,0.084,0
3.470,0.791,-5
3.444,0.659,-5
3.273,0.783,-5
3.682,0.101,0
4.166,0.683,-5
3.404,0.788,-5
3.178,0.086,0
4.026,0.751,-5
2.851,0.128,0
3.007,0.085,0
4.607,0.766,-5
3.644,0.120,-5
1.725,0.095,0
3.856,0.886,-5
3.209,0.065,0
4.417,0.095,0
3.369,0.088,-5
4.172,0.083,0
4.084,0.079,0
4.046,0.102,0
2.616,0.593,-5
4.125,0.086,0
3.203,0.097,0
3.510,0.074,0
3.585,0.576,-5
3.468,0.637,-5
3.660,0.686,-5
2.410,0.172,0
3.125,0.085,-5
3.438,0.217,0
3.506,0.290,0
3.515,0.132,-5
3.431,0.817,-5
3.207,0.060,0
3.765,0.749,-5
3.213,0.085,0
3.689,0.128,-5
3.731,0.615,0
3.908,0.711,-5
3.249,0.085,-5
4.022,0.291,0
3.366,0.287,0
3.613,0.083,0
3.476,0.081,-5
3.279,0.115,0
4.871,0.727,-5
3.455,0.940,-5
3.035,0.781,-5
3.161,0.344,-5
1.694,0.068,0
4.020,0.229,0
3.272,0.123,0
2.435,0.073,0
3.671,0.827,-5
4.073,0.565,0
3.836,0.111,0
3.416,0.572,-5
3.191,0.081,0
4.176,0.673,-5
2.811,0.387,0
3.399,0.243,-5
3.550,0.894,-5
4.390,0.633,-5
3.116,0.070,0
3.456,0.363,-5
3.564,0.633,-5
2.508,0.078,0
3.650,0.276,0
3.558,0.757,-5
3.374,0.090,0
3.688,0.109,0
3.651,0.073,0
2.244,0.067,0
3.171,0.068,0
3.369,0.775,-5
3.921,0.092,0
3.853,0.869,-5
3.145,0.116,0
4.351,0.833,-5
2.968,0.095,0
3.301,0.566,-5
2.712,0.610,-5
2.934,0.376,-5
3.987,0.901,-5
2.400,0.159,0
4.260,0.720,-5
3.635,0.688,-5
3.149,0.163,0
3.173,0.108,0
3.851,0.749,-5
4.450,0.522,-5
4.108,0.079,0
3.694,0.092,0
2.621,0.075,0
3.338,0.092,-5
2.755,0.165,0
3.464,0.318,-5
3.495,0.097,-5
3.364,0.880,-5
3.846,1.087,-5
3.362,0.711,-5
2.986,0.107,0
3.971,0.084,-5
3.341,0.845,-5
3.376,0.749,-5
3.575,0.853,-5
3.465,0.130,0
3.812,1.044,-5
3.920,0.723,-5
3.832,0.669,-5
3.626,0.801,-5
3.214,0.673,-5
3.584,0.665,-5
3.577,0.083,-5
3.437,0.094,0
3.225,0.100,0
3.274,0.768,-5
3.217,0.149,0
2.579,0.399,0
2.608,0.084,0
3.292,0.089,0
3.639,0.210,0
2.715,0.763,-5
3.750,0.666,-5
2.528,0.100,0
4.022,0.880,-5
4.255,0.782,-5
3.275,0.138,-5
3.874,0.719,-5
3.097,0.583,-5
2.689,0.068,0
2.397,0.074,0
3.218,0.096,-5
3.708,0.783,-5
4.010,0.857,-5
3.838,0.757,-5
3.175,0.102,0
3.240,0.277,0
3.419,0.346,0
4.097,0.865,-5
3.367,0.116,0
3.254,0.722,-5
2.862,0.765,-5
3.623,0.607,-5
3.241,0.877,-5
3.237,0.086,0
4.232,0.752,-5
3.596,0.865,-5
3.597,0.751,-5
3.495,0.085,0
3.449,0.075,0
4.086,0.672,-5
2.950,0.069,0
2.616,0.165,0
3.254,0.150,-5
2.683,0.677,-5
3.545,0.674,-5
3.866,0.569,-5
3.107,0.165,-5
2.529,0.066,0
3.732,0.112,0
3.545,0.242,0
2.974,0.082,0
3.869,0.484,0
3.224,0.186,0
3.200,0.092,0
2.800,0.070,0
3.459,0.749,-5
1.893,0.097,0
3.048,0.122,-5
2.693,0.089,0
2.741,0.110,0
3.539,0.399,0
3.742,0.794,-5
2.260,0.077,0
4.191,0.866,-5
3.952,0.672,-5
3.069,0.083,0
3.254,0.075,-5
4.055,0.732,-5
3.440,0.838,-5
3.445,0.099,0
3.565,0.134,-5
3.454,0.077,0
3.623,0.816,-5
3.126,0.081,0
2.899,0.066,0
3.216,0.710,-5
4.173,0.615,-5
3.465,0.566,-5
3.225,0.088,0
3.573,0.899,-5
2.501,0.069,0
2.525,0.082,0
4.143,1.037,-5
3.409,0.762,-5
3.139,0.451,-5
3.202,0.077,0
3.141,0.076,0
3.095,0.068,0
2.751,0.083,0
3.090,0.092,0
4.264,0.659,-5
3.526,0.102,0
4.035,0.635,-5
4.054,0.243,-5
3.975,0.120,-5
3.427,0.615,-5
2.367,0.088,0
4.289,0.704,-5
3.597,0.434,0
3.908,0.413,-5
3.324,0.768,-5
3.624,0.098,-5
3.222,0.087,-5
2.790,0.709,-5
2.747,0.079,0
3.461,0.099,-5
3.737,0.853,-5
3.533,0.097,0
2.895,0.089,0
2.650,0.112,0
3.312,0.894,-5
3.637,0.900,-5
3.113,0.066,0
3.558,0.750,-5
3.409,0.081,0
3.545,0.663,-5
4.496,0.448,0
2.791,0.088,0
3.273,0.088,0
3.910,0.078,0
4.263,1.143,-5
3.651,0.469,0
3.611,0.876,-5
4.344,0.692,-5
2.507,0.135,0
3.096,0.089,0
2.607,0.070,0
3.211,0.172,0
3.664,0.663,-5
3.696,0.205,-5
3.969,0.684,-5
3.566,1.058,-5
3.290,0.879,-5
3.018,0.085,0
4.358,0.092,0
3.335,0.665,-5
4.510,0.118,0
3.489,0.962,-5
3.310,0.068,0
2.608,0.071,0
3.742,0.694,-5
4.066,0.663,-5
3.200,0.234,0
3.874,0.126,0
3.010,0.068,0
2.522,0.105,0
3.410,0.551,-5
3.090,0.660,-5
4.753,0.719,-5
3.963,0.946,-5
3.637,0.598,-5
3.238,0.123,-5
3.160,0.104,0
3.149,0.752,-5
3.579,0.119,0
2.852,0.071,0
3.492,0.088,-5
3.638,0.264,-5
3.380,0.981,-5
2.261,0.057,0
3.407,0.957,-5
3.143,0.197,0
3.077,0.188,-5
3.461,0.267,-5
3.504,0.094,-5
3.379,0.570,-5
2.922,0.092,0
3.997,0.624,-5
4.088,0.740,-5
3.563,0.068,-5
2.359,0.080,0
4.019,0.804,-5
2.459,0.163,0
3.147,0.649,-5
4.105,0.642,-5
3.703,0.097,0
3.745,0.107,0
3.345,0.069,0
3.337,0.104,0
3.433,0.770,-5
3.806,0.699,-5
3.656,0.729,-5
3.739,0.859,-5
3.911,0.105,-5
2.875,0.086,0
3.795,0.830,-5
2.490,0.087,0
4.062,0.143,0
3.410,0.238,0
3.715,0.772,-5
3.359,0.127,0
2.903,0.082,0
3.187,0.104,0
3.445,0.194,0
3.498,0.110,0
2.987,0.194,0
3.733,0.656,-5
3.349,0.089,0
2.656,0.083,0
2.431,0.075,0
3.456,0.746,-5
3.507,0.351,0
3.768,0.740,-5
3.200,0.747,-5
3.680,0.272,0
3.917,0.778,-5
3.255,0.092,0
4.030,0.913,-5
3.724,0.075,0
3.312,0.098,0
3.030,0.086,0
2.729,0.116,0
3.253,0.929,-5
3.423,0.099,0
2.250,0.191,-5
4.292,0.658,-5
3.018,0.129,-5
3.623,0.067,0
2.159,0.187,0
3.801,0.089,-5
3.104,0.087,0
3.535,0.128,0
3.599,0.835,-5
2.941,0.104,0
3.330,0.118,0
3.345,0.094,0
2.797,0.078,0
3.424,0.784,-5
3.378,0.496,0
3.693,0.843,-5
2.631,0.077,0
2.791,0.724,-5
3.205,0.227,-5
3.229,0.879,-5
3.394,0.661,-5
3.727,0.386,-5
3.805,0.805,-5
3.609,0.124,0
2.385,0.082,0
3.514,0.075,0
4.082,0.762,-5
3.570,0.717,-5
3.996,0.577,-5
4.220,0.090,0
3.920,0.919,-5
2.542,0.074,0
3.356,0.780,-5
3.562,0.208,0
3.962,0.951,-5
2.928,0.737,-5
3.247,0.132,0
4.273,0.780,-5
2.842,0.072,0
4.003,0.834,-5
3.362,0.893,-5
3.343,0.069,-5
3.603,0.604,-5
3.468,0.085,0
3.786,0.117,-5
3.211,0.070,0
2.835,0.149,-5
2.801,0.080,0
3.312,0.186,0
3.298,0.752,-5
3.132,0.057,0
3.785,0.729,-5
3.707,0.081,0
3.275,0.205,0
2.491,0.117,-5
2.994,0.060,0
2.597,0.080,0
3.676,0.748,-5
3.223,0.095,0
3.209,0.792,-5
3.471,0.681,-5
2.643,0.072,0
3.413,0.074,0
2.593,0.189,0
3.329,0.726,-5
3.574,0.126,-5
2.681,0.081,0
3.331,0.301,0
3.276,0.172,-5
4.543,0.620,-5
4.122,0.192,0
3.566,0.111,-5
3.533,0.059,0
1.788,0.186,-5
4.059,0.645,-5
3.262,0.744,-5
4.261,0.678,-5
3.446,0.674,-5
4.362,0.569,-5
3.307,0.869,-5
3.956,0.922,-5
3.644,0.722,-5
3.393,0.078,0
4.102,0.781,-5
2.673,0.170,-5
3.708,0.647,-5
3.131,0.103,0
3.124,0.068,0
2.934,0.078,-5
4.350,0.092,0
3.527,0.882,-5
5.864,0.738,-5
4.877,0.597,-5
2.050,0.289,0
2.324,0.068,0
3.307,0.079,-5
3.520,0.636,-5
2.445,0.069,0
3.161,0.088,0
3.824,0.817,-5
4.274,0.736,-5
3.464,0.753,-5
3.034,0.593,0
3.099,0.758,-5
3.303,0.957,-5
2.962,0.097,0
2.665,0.143,0
3.854,0.613,-5
3.453,0.739,-5
3.596,0.572,-5
3.457,0.085,0
3.524,0.089,0
3.362,0.632,-5
2.018,0.076,0
2.999,0.097,0
4.342,0.682,0
3.479,0.088,0
3.611,0.083,0
3.917,0.757,-5
3.114,0.815,-5
3.796,0.707,-5
2.950,0.083,0
2.217,0.074,0
3.286,0.091,0
2.902,0.930,-5
2.740,0.760,-5
3.502,0.967,-5
3.611,0.691,-5
2.398,0.075,0
3.368,0.739,-5
4.324,0.089,0
3.446,0.668,-5
3.813,0.607,-5
3.368,0.068,0
3.413,0.895,-5
4.299,0.728,-5
3.243,0.118,0
4.215,0.683,-5
4.235,0.734,-5
4.143,0.754,-5
3.132,0.098,0
3.538,0.706,-5
3.306,0.076,0
3.031,0.116,0
4.002,0.085,0
3.260,0.938,-5
3.549,0.536,-5
3.149,0.847,-5
2.414,0.082,0
3.440,0.095,0
3.290,0.082,-5
3.689,0.061,0
3.847,0.180,0
3.447,0.131,0
2.879,0.076,0
2.954,0.100,0
2.718,0.738,-5
3.125,0.088,0
3.268,0.062,0
3.211,0.558,-5
3.780,0.074,0
2.827,0.060,0
3.909,0.387,-5
3.740,0.074,0
4.175,0.837,-5
4.715,0.795,-5
3.694,0.686,-5
3.472,0.094,-5
3.667,0.135,-5
3.525,0.234,0
4.503,0.163,0
3.284,0.791,-5
3.991,0.104,-5
3.223,0.116,0
3.171,0.093,0
1.542,0.091,0
2.855,0.482,-5
3.560,0.781,-5
3.037,0.078,0
2.664,0.240,-5
3.746,0.735,-5
3.542,0.938,-5
3.172,0.101,0
4.206,0.086,-5
1.770,0.244,-5
3.005,0.564,-5
3.329,0.749,-5
4.349,0.691,-5
4.261,0.232,-5
3.640,0.786,-5
3.785,0.065,0
3.678,0.447,0
3.240,0.079,0
4.135,0.799,-5
3.583,0.710,-5
3.355,0.614,-5
3.573,0.871,-5
3.563,0.560,-5
4.308,0.806,-5
3.725,0.869,-5
3.404,0.698,-5
4.065,0.145,0
2.556,0.089,0
3.379,0.085,0
3.285,0.076,0
3.227,0.110,0
3.305,0.088,0
3.587,0.820,-5
4.654,0.805,-5
3.401,0.868,-5
3.412,0.137,0
3.608,0.713,-5
3.062,0.098,0
3.525,0.713,-5
3.315,0.100,0
3.429,0.781,-5
2.905,0.827,-5
2.759,0.075,0
2.693,0.098,0
3.574,0.996,-5
3.801,0.703,-5
3.133,0.617,-5
0.964,0.092,0
3.164,0.124,0
1.992,0.090,0
3.261,0.705,-5
4.086,0.344,-5
4.031,0.749,-5
4.140,0.749,-5
3.640,0.084,0
3.311,0.071,0
3.678,0.734,-5
3.823,1.077,-5
3.381,0.099,0
2.850,0.160,0
3.441,0.829,-5
3.833,0.083,0
4.161,0.587,-5
3.700,0.263,0
2.907,0.102,0
3.565,0.777,-5
3.859,0.073,0
3.871,0.612,-5
2.939,0.093,0
3.037,0.075,0
3.436,0.081,-5
3.634,0.124,0
3.551,0.498,0
3.338,0.085,0
3.119,0.108,0
3.760,0.759,-5
3.742,0.902,-5
3.984,0.741,-5
3.394,0.096,0
4.101,0.726,-5
3.661,0.197,-5
3.835,0.306,0
4.276,0.975,-5
3.367,0.082,0
4.242,0.730,-5
4.164,0.655,0
3.222,0.679,-5
2.918,0.751,-5
3.109,0.788,-5
3.492,0.105,0
2.912,0.682,-5
3.458,0.486,0
3.574,0.116,-5
3.325,0.752,-5
3.517,0.819,-5
4.033,0.904,-5
4.176,0.103,-5
3.291,0.898,-5
3.497,0.082,0
3.626,0.774,-5
3.499,0.843,-5
2.742,0.065,0
3.349,0.737,-5
4.167,0.889,-5
3.355,0.656,-5
3.781,0.745,-5
3.579,1.067,-5
3.214,0.080,-5
3.663,0.069,0
3.182,0.077,0
3.346,0.238,0
3.129,0.873,-5
2.969,0.111,0
3.104,0.388,-5
4.072,0.599,-5
3.562,0.695,-5
2.988,0.516,-5
3.177,0.109,0
2.936,0.073,0
3.398,0.084,0
3.464,0.114,0
3.073,0.082,0
3.643,0.724,-5
3.321,0.131,0
4.486,0.131,-5
3.892,0.675,-5
3.885,0.251,0
3.679,0.615,-5
3.267,0.090,0
3.651,0.380,-5
3.738,0.068,0
3.260,0.108,0
3.902,0.612,-5
3.150,0.755,-5
1.544,0.094,0
3.363,0.074,0
4.042,0.173,-5
3.630,0.077,0
2.810,0.729,-5
3.156,0.076,0
3.399,0.867,-5
4.116,0.767,-5
4.713,0.803,-5
3.472,0.080,0
2.543,0.116,-5
4.276,0.873,-5
3.370,0.207,0
2.688,0.082,0
3.337,0.641,-5
3.282,0.744,-5
1.706,0.069,0
3.412,0.929,-5
3.511,0.499,-5
3.680,0.096,0
3.490,0.747,-5
2.835,0.080,0
2.946,0.963,-5
3.497,0.128,0
3.693,0.126,0
3.519,0.807,-5
3.412,0.627,-5
3.106,0.067,0
3.960,0.650,-5
2.779,0.067,0
3.544,0.868,-5
2.340,0.068,0
3.953,0.664,-5
3.373,0.766,-5
3.365,0.715,-5
5.495,0.430,-5
3.409,0.072,0
3.123,0.078,0
3.009,0.202,-5
3.013,0.420,-5
3.382,0.760,-5
3.585,0.753,-5
3.161,0.776,-5
3.328,0.852,-5
3.704,0.085,0
2.308,0.082,0
2.537,0.077,0
3.645,0.394,-5
2.223,0.068,0
3.639,0.110,-5
3.607,0.558,0
4.209,0.790,-5
2.956,0.120,-5
3.635,0.084,-5
3.330,0.688,-5
2.509,0.095,0
2.854,0.605,-5
4.062,0.170,0
3.548,0.097,0
3.073,0.086,0
3.480,0.159,0
2.737,0.097,0
3.680,0.904,-5
3.747,0.576,-5
2.879,0.276,-5
3.094,0.783,-5
4.401,0.145,0
2.853,0.664,-5
4.036,0.769,-5
3.310,0.098,0
3.681,0.193,0
4.358,0.733,-5
2.980,0.120,-5
2.918,0.070,0
3.274,0.124,0
3.365,0.108,0
4.083,0.082,0
3.042,0.212,0
2.289,0.085,0
3.157,0.383,0
3.567,0.894,-5
3.046,0.077,0
3.217,0.136,-5
3.170,1.005,-5
4.304,0.699,-5
3.682,0.119,0
3.993,0.114,-5
2.841,0.128,0
2.958,0.767,-5
3.236,0.841,-5
3.706,0.656,-5
3.584,0.841,-5
3.255,0.057,0
3.254,0.133,0
2.896,0.136,0
3.602,0.062,0
3.562,0.921,-5
4.429,0.837,-5
4.242,0.873,-5
3.798,0.816,-5
3.512,0.084,-5
3.234,0.793,-5
3.559,0.775,-5
3.496,0.734,-5
4.137,0.867,-5
3.123,0.078,0
2.314,0.082,0
3.380,0.756,-5
3.471,0.260,0
2.697,0.527,-5
3.400,0.113,-5
2.819,0.618,-5
2.424,0.069,0
3.428,0.341,0
2.766,0.101,0
3.229,0.766,-5
3.468,0.078,0
3.111,0.088,0
3.551,0.113,-5
4.148,0.648,-5
3.173,0.077,0
4.345,0.794,-5
3.605,0.705,-5
3.171,0.090,0
4.069,0.773,-5
3.575,0.817,-5
3.372,0.133,0
3.474,0.103,-5
4.876,0.750,-5
3.628,0.480,-5
2.654,0.083,0
3.387,0.072,0
4.655,0.696,-5
2.160,0.092,0
3.191,0.064,0
1.803,0.115,-5
2.959,0.076,0
3.120,0.092,0
2.771,0.786,-5
3.404,0.687,-5
2.120,0.069,0
4.756,0.671,-5
3.074,0.079,0
3.772,0.767,-5
3.394,0.347,0
3.011,0.239,0
3.752,0.081,0
2.815,0.115,0
2.944,0.599,-5
3.647,0.213,-5
3.667,0.118,0
4.031,0.852,-5
3.355,0.946,-5
2.361,0.209,0
3.576,0.073,0
4.222,0.605,-5
4.490,0.657,-5
2.608,0.089,0
3.741,0.689,-5
3.170,0.086,-5
2.982,0.075,0
3.416,0.096,-5
4.013,0.666,-5
3.785,0.183,-5
3.500,0.635,-5
2.385,0.280,0
1.613,0.074,0
3.630,0.760,-5
4.400,0.803,-5
2.978,0.093,0
3.131,0.767,-5
3.503,0.727,-5
3.018,0.077,0
3.289,0.113,-5
2.988,0.076,0
4.171,0.733,-5
2.975,0.075,0
3.123,0.774,-5
3.371,0.609,-5
3.737,0.078,-5
2.782,0.072,0
3.603,0.631,-5
2.009,0.157,0
3.119,0.070,0
2.425,0.078,0
3.677,0.065,0
2.497,0.075,0
3.410,0.592,-5
4.332,0.676,-5
2.766,0.737,-5
3.354,0.362,0
3.268,0.102,-5
2.951,0.076,0
2.821,0.092,0
2.787,0.228,0
3.231,0.099,-5
3.986,0.708,-5
3.369,0.222,0
3.451,0.147,-5
2.777,0.091,0
3.555,0.614,-5
3.845,0.080,-5
3.342,0.653,-5
2.993,0.072,0
3.983,1.016,-5
3.038,0.399,0
3.317,0.124,0
3.411,0.746,-5
2.485,0.076,0
3.888,0.665,-5
3.960,0.101,0
3.305,0.790,-5
4.247,0.669,-5
3.332,0.310,0
3.489,0.686,-5
3.713,0.739,-5
2.938,0.082,0
3.618,0.740,-5
3.442,0.695,-5
3.382,0.094,-5
3.001,0.068,0
3.360,0.640,-5
3.602,0.078,0
4.063,0.096,-5
2.722,0.127,0
3.314,0.941,-5
2.995,0.642,-5
4.084,0.091,-5
3.765,0.597,-5
3.462,0.121,0
3.426,0.729,-5
2.854,0.087,0
3.596,0.816,-5
3.005,0.713,-5
3.171,0.116,0
2.301,0.067,0
3.503,0.739,-5
1.004,0.069,0
2.705,0.086,0
3.929,0.716,-5
2.338,0.085,0
3.129,0.065,0
3.713,0.611,-5
4.120,0.581,-5
2.066,0.224,-5
2.953,0.089,0
3.272,0.096,0
3.473,0.127,0
4.207,0.944,-5
3.888,0.435,-5
3.935,0.577,-5
3.754,0.752,-5
3.179,0.620,-5
2.664,0.160,0
3.623,0.735,-5
4.225,0.828,-5
3.537,0.702,-5
2.723,0.062,0
3.432,0.805,-5
3.487,0.079,0
3.471,0.544,-5
3.380,0.824,-5
2.348,0.066,0
3.823,0.724,-5
3.261,0.795,-5
3.801,0.860,-5
3.707,0.109,0
3.758,0.506,-5
3.843,0.430,-5
3.278,0.710,-5
3.343,0.093,0
3.166,0.550,0
4.201,0.887,-5
3.930,0.486,-5
3.550,0.614,-5
2.963,0.074,0
3.012,0.257,0
2.567,0.081,0
2.518,0.429,-5
3.998,0.663,-5
3.462,0.072,0
2.568,0.076,0
3.321,0.770,-5
3.873,0.739,-5
3.756,0.065,0
3.269,0.122,0
4.284,0.647,-5
1.737,0.085,0
3.526,0.492,0
2.735,0.171,-5
3.550,0.792,-5
3.404,0.395,0
3.760,0.621,-5
2.933,0.793,-5
3.730,0.709,-5
3.874,0.137,0
3.403,0.161,0
2.898,0.765,-5
2.539,0.075,0
3.814,0.080,-5
4.159,0.514,-5
2.155,0.086,0
3.377,0.799,-5
4.036,0.078,0
3.824,0.538,-5
3.065,0.649,-5
3.979,0.793,-5
4.017,0.804,-5
3.120,0.806,-5
2.289,0.083,0
4.022,0.672,-5
3.429,0.114,-5
3.114,0.275,0
3.717,0.364,-5
3.232,0.072,-5
3.421,0.103,0
3.301,0.244,0
3.137,0.083,0
4.222,0.082,0
3.534,0.079,0
3.897,1.059,-5
3.257,0.824,-5
3.576,0.118,0
2.680,0.265,-5
3.733,0.723,-5
3.834,0.513,-5
4.001,0.726,-5
3.521,0.095,0
3.659,0.223,0
3.509,0.229,0
3.116,0.716,-5
3.124,0.217,-5
3.877,0.781,-5
3.217,0.091,0
3.368,0.305,-5
3.067,0.069,0
3.431,0.594,-5
3.305,0.557,-5
5.414,0.707,-5
3.722,0.692,-5
3.312,0.184,0
4.279,0.709,-5
4.022,0.807,-5
3.204,0.063,0
3.959,0.630,-5
2.961,0.077,0
2.626,0.063,0
3.587,0.649,-5
3.031,0.084,0
3.679,0.689,-5
4.221,0.682,-5
4.056,0.581,-5
4.069,1.095,-5
4.243,0.968,-5
4.444,0.627,-5
3.973,0.837,-5
3.782,0.071,-5
3.653,0.960,-5
3.031,0.769,-5
3.981,0.773,-5
3.618,0.865,-5
3.480,0.116,0
2.679,0.080,0
3.868,0.143,0
4.268,0.932,-5
3.742,0.598,-5
3.641,0.426,-5
3.053,0.480,-5
4.035,0.802,-5
1.965,0.076,0
2.862,0.569,-5
3.626,0.102,-5
3.820,0.074,-5
2.690,0.103,-5
